alpha,variable,value,metric,group,model_number,percent
0.8,dor_0,17.17127071823204,dor,Black,40,1717.127071823204
0.8200000000000001,dor_0,17.499999999999996,dor,Black,41,1749.9999999999995
0.84,dor_0,17.84,dor,Black,42,1784.0
0.86,dor_0,18.191860465116278,dor,Black,43,1819.1860465116279
0.88,dor_0,18.556213017751478,dor,Black,44,1855.621301775148
0.9,dor_0,18.933734939759038,dor,Black,45,1893.3734939759038
0.92,dor_0,19.32515337423313,dor,Black,46,1932.5153374233128
0.9400000000000001,dor_0,19.73125,dor,Black,47,1973.125
0.96,dor_0,20.152866242038215,dor,Black,48,2015.2866242038215
0.98,dor_0,20.59090909090909,dor,Black,49,2059.090909090909
1.0,dor_0,21.04635761589404,dor,Black,50,2104.635761589404
0.0,ts_0,0.5922528032619776,ts,Black,0,59.22528032619776
0.02,ts_0,0.59315977539561,ts,Black,1,59.315977539561004
0.04,ts_0,0.5940695296523517,ts,Black,2,59.40695296523517
0.06,ts_0,0.5949820788530465,ts,Black,3,59.49820788530465
0.08,ts_0,0.5958974358974359,ts,Black,4,59.58974358974359
0.1,ts_0,0.5968156137647663,ts,Black,5,59.68156137647663
0.12,ts_0,0.5977366255144033,ts,Black,6,59.77366255144033
0.14,ts_0,0.5986604842864502,ts,Black,7,59.86604842864502
0.16,ts_0,0.5995872033023736,ts,Black,8,59.958720330237355
0.18,ts_0,0.6005167958656331,ts,Black,9,60.05167958656331
0.2,ts_0,0.6014492753623188,ts,Black,10,60.14492753623188
0.22,ts_0,0.6023846552617936,ts,Black,11,60.23846552617936
0.24,ts_0,0.6033229491173416,ts,Black,12,60.33229491173417
0.26,ts_0,0.6042641705668227,ts,Black,13,60.42641705668227
0.28,ts_0,0.6052083333333333,ts,Black,14,60.520833333333336
0.3,ts_0,0.6061554512258738,ts,Black,15,60.61554512258738
0.32,ts_0,0.6071055381400209,ts,Black,16,60.71055381400209
0.34,ts_0,0.608058608058608,ts,Black,17,60.8058608058608
0.36,ts_0,0.6090146750524109,ts,Black,18,60.901467505241094
0.38,ts_0,0.6099737532808399,ts,Black,19,60.99737532808399
0.4,ts_0,0.6109358569926393,ts,Black,20,61.09358569926393
0.42,ts_0,0.6119010005265929,ts,Black,21,61.19010005265929
0.44,ts_0,0.6128691983122363,ts,Black,22,61.28691983122363
0.46,ts_0,0.6138404648705758,ts,Black,23,61.384046487057574
0.48,ts_0,0.6148148148148148,ts,Black,24,61.48148148148148
0.5,ts_0,0.6157922628510863,ts,Black,25,61.57922628510863
0.52,ts_0,0.6167728237791932,ts,Black,26,61.67728237791932
0.54,ts_0,0.6177565124933546,ts,Black,27,61.77565124933546
0.56,ts_0,0.6187433439829606,ts,Black,28,61.87433439829606
0.58,ts_0,0.6200640341515475,ts,Black,29,62.00640341515475
0.6,ts_0,0.621058257616248,ts,Black,30,62.1058257616248
0.62,ts_0,0.6220556745182013,ts,Black,31,62.20556745182013
0.64,ts_0,0.6230563002680966,ts,Black,32,62.30563002680965
0.66,ts_0,0.6240601503759399,ts,Black,33,62.40601503759399
0.68,ts_0,0.6250672404518558,ts,Black,34,62.50672404518558
0.7000000000000001,ts_0,0.6260775862068966,ts,Black,35,62.60775862068966
0.72,ts_0,0.6270912034538586,ts,Black,36,62.70912034538586
0.74,ts_0,0.6281081081081081,ts,Black,37,62.810810810810814
0.76,ts_0,0.6291283161884137,ts,Black,38,62.912831618841366
0.78,ts_0,0.6301518438177874,ts,Black,39,63.015184381778745
0.8,ts_0,0.6311787072243346,ts,Black,40,63.11787072243346
0.8200000000000001,ts_0,0.6322089227421109,ts,Black,41,63.220892274211096
0.84,ts_0,0.6332425068119891,ts,Black,42,63.32425068119891
0.86,ts_0,0.6342794759825328,ts,Black,43,63.427947598253276
0.88,ts_0,0.6353198469108803,ts,Black,44,63.53198469108803
0.9,ts_0,0.6363636363636364,ts,Black,45,63.63636363636363
0.92,ts_0,0.6374108612177729,ts,Black,46,63.74108612177729
0.9400000000000001,ts_0,0.6384615384615384,ts,Black,47,63.84615384615384
0.96,ts_0,0.639515685195377,ts,Black,48,63.9515685195377
0.98,ts_0,0.6405733186328556,ts,Black,49,64.05733186328555
1.0,ts_0,0.6416344561016013,ts,Black,50,64.16344561016012
0.0,pos_0,0.5231641979199496,pos,Black,0,52.31641979199496
0.02,pos_0,0.5231641979199496,pos,Black,1,52.31641979199496
0.04,pos_0,0.5231641979199496,pos,Black,2,52.31641979199496
0.06,pos_0,0.5231641979199496,pos,Black,3,52.31641979199496
0.08,pos_0,0.5231641979199496,pos,Black,4,52.31641979199496
0.1,pos_0,0.5231641979199496,pos,Black,5,52.31641979199496
0.12,pos_0,0.5231641979199496,pos,Black,6,52.31641979199496
0.14,pos_0,0.5231641979199496,pos,Black,7,52.31641979199496
0.16,pos_0,0.5231641979199496,pos,Black,8,52.31641979199496
0.18,pos_0,0.5231641979199496,pos,Black,9,52.31641979199496
0.2,pos_0,0.5231641979199496,pos,Black,10,52.31641979199496
0.22,pos_0,0.5231641979199496,pos,Black,11,52.31641979199496
0.24,pos_0,0.5231641979199496,pos,Black,12,52.31641979199496
0.26,pos_0,0.5231641979199496,pos,Black,13,52.31641979199496
0.28,pos_0,0.5231641979199496,pos,Black,14,52.31641979199496
0.3,pos_0,0.5231641979199496,pos,Black,15,52.31641979199496
0.32,pos_0,0.5231641979199496,pos,Black,16,52.31641979199496
0.34,pos_0,0.5231641979199496,pos,Black,17,52.31641979199496
0.36,pos_0,0.5231641979199496,pos,Black,18,52.31641979199496
0.38,pos_0,0.5231641979199496,pos,Black,19,52.31641979199496
0.4,pos_0,0.5231641979199496,pos,Black,20,52.31641979199496
0.42,pos_0,0.5231641979199496,pos,Black,21,52.31641979199496
0.44,pos_0,0.5231641979199496,pos,Black,22,52.31641979199496
0.46,pos_0,0.5231641979199496,pos,Black,23,52.31641979199496
0.48,pos_0,0.5231641979199496,pos,Black,24,52.31641979199496
0.5,pos_0,0.5231641979199496,pos,Black,25,52.31641979199496
0.52,pos_0,0.5231641979199496,pos,Black,26,52.31641979199496
0.54,pos_0,0.5231641979199496,pos,Black,27,52.31641979199496
0.56,pos_0,0.5231641979199496,pos,Black,28,52.31641979199496
0.58,pos_0,0.5231641979199496,pos,Black,29,52.31641979199496
0.6,pos_0,0.5231641979199496,pos,Black,30,52.31641979199496
0.62,pos_0,0.5231641979199496,pos,Black,31,52.31641979199496
0.64,pos_0,0.5231641979199496,pos,Black,32,52.31641979199496
0.66,pos_0,0.5231641979199496,pos,Black,33,52.31641979199496
0.68,pos_0,0.5231641979199496,pos,Black,34,52.31641979199496
0.7000000000000001,pos_0,0.5231641979199496,pos,Black,35,52.31641979199496
0.72,pos_0,0.5231641979199496,pos,Black,36,52.31641979199496
0.74,pos_0,0.5231641979199496,pos,Black,37,52.31641979199496
0.76,pos_0,0.5231641979199496,pos,Black,38,52.31641979199496
0.78,pos_0,0.5231641979199496,pos,Black,39,52.31641979199496
0.8,pos_0,0.5231641979199496,pos,Black,40,52.31641979199496
0.8200000000000001,pos_0,0.5231641979199496,pos,Black,41,52.31641979199496
0.84,pos_0,0.5231641979199496,pos,Black,42,52.31641979199496
0.86,pos_0,0.5231641979199496,pos,Black,43,52.31641979199496
0.88,pos_0,0.5231641979199496,pos,Black,44,52.31641979199496
0.9,pos_0,0.5231641979199496,pos,Black,45,52.31641979199496
0.92,pos_0,0.5231641979199496,pos,Black,46,52.31641979199496
0.9400000000000001,pos_0,0.5231641979199496,pos,Black,47,52.31641979199496
0.96,pos_0,0.5231641979199496,pos,Black,48,52.31641979199496
0.98,pos_0,0.5231641979199496,pos,Black,49,52.31641979199496
1.0,pos_0,0.5231641979199496,pos,Black,50,52.31641979199496
0.0,acc_1,0.7429795335554498,accuracy,White,0,74.29795335554498
0.02,acc_1,0.7458353165159448,accuracy,White,1,74.58353165159448
0.04,acc_1,0.7491670633031889,accuracy,White,2,74.91670633031889
0.06,acc_1,0.752022846263684,accuracy,White,3,75.2022846263684
0.08,acc_1,0.7553545930509281,accuracy,White,4,75.53545930509281
0.1,acc_1,0.7586863398381724,accuracy,White,5,75.86863398381723
0.12,acc_1,0.7615421227986673,accuracy,White,6,76.15421227986673
0.14,acc_1,0.7648738695859115,accuracy,White,7,76.48738695859116
0.16,acc_1,0.7677296525464065,accuracy,White,8,76.77296525464065
0.18,acc_1,0.7710613993336506,accuracy,White,9,77.10613993336506
0.2,acc_1,0.7743931461208948,accuracy,White,10,77.43931461208948
0.22,acc_1,0.7772489290813898,accuracy,White,11,77.72489290813897
0.24,acc_1,0.780580675868634,accuracy,White,12,78.0580675868634
0.26,acc_1,0.7839124226558781,accuracy,White,13,78.3912422655878
0.28,acc_1,0.7867682056163732,accuracy,White,14,78.67682056163731
0.3,acc_1,0.7900999524036173,accuracy,White,15,79.00999524036173
0.32,acc_1,0.7929557353641123,accuracy,White,16,79.29557353641124
0.34,acc_1,0.7962874821513565,accuracy,White,17,79.62874821513564
0.36,acc_1,0.7996192289386007,accuracy,White,18,79.96192289386008
0.38,acc_1,0.8024750118990956,accuracy,White,19,80.24750118990957
0.4,acc_1,0.8058067586863399,accuracy,White,20,80.58067586863399
0.42,acc_1,0.8086625416468348,accuracy,White,21,80.86625416468348
0.44,acc_1,0.8119942884340791,accuracy,White,22,81.1994288434079
0.46,acc_1,0.8153260352213232,accuracy,White,23,81.53260352213232
0.48,acc_1,0.8181818181818182,accuracy,White,24,81.81818181818183
0.5,acc_1,0.8215135649690624,accuracy,White,25,82.15135649690623
0.52,acc_1,0.8248453117563065,accuracy,White,26,82.48453117563065
0.54,acc_1,0.8277010947168015,accuracy,White,27,82.77010947168016
0.56,acc_1,0.8310328415040457,accuracy,White,28,83.10328415040456
0.58,acc_1,0.8338886244645407,accuracy,White,29,83.38886244645407
0.6,acc_1,0.8372203712517848,accuracy,White,30,83.72203712517849
0.62,acc_1,0.8405521180390291,accuracy,White,31,84.0552118039029
0.64,acc_1,0.843407900999524,accuracy,White,32,84.3407900999524
0.66,acc_1,0.8467396477867682,accuracy,White,33,84.67396477867682
0.68,acc_1,0.8495954307472632,accuracy,White,34,84.95954307472631
0.7000000000000001,acc_1,0.8529271775345074,accuracy,White,35,85.29271775345075
0.72,acc_1,0.8562589243217515,accuracy,White,36,85.62589243217515
0.74,acc_1,0.8591147072822466,accuracy,White,37,85.91147072822466
0.76,acc_1,0.8624464540694907,accuracy,White,38,86.24464540694908
0.78,acc_1,0.8657782008567348,accuracy,White,39,86.57782008567348
0.8,acc_1,0.8686339838172299,accuracy,White,40,86.86339838172299
0.8200000000000001,acc_1,0.871965730604474,accuracy,White,41,87.1965730604474
0.84,acc_1,0.8748215135649691,accuracy,White,42,87.4821513564969
0.86,acc_1,0.8781532603522132,accuracy,White,43,87.81532603522132
0.88,acc_1,0.8814850071394574,accuracy,White,44,88.14850071394574
0.9,acc_1,0.8843407900999524,accuracy,White,45,88.43407900999523
0.92,acc_1,0.8876725368871966,accuracy,White,46,88.76725368871966
0.9400000000000001,acc_1,0.8905283198476915,accuracy,White,47,89.05283198476916
0.96,acc_1,0.8938600666349358,accuracy,White,48,89.38600666349357
0.98,acc_1,0.8971918134221799,accuracy,White,49,89.719181342218
1.0,acc_1,0.900047596382675,accuracy,White,50,90.0047596382675
0.0,fpr_1,0.1,false_positive_rate,White,0,10.0
0.02,fpr_1,0.1,false_positive_rate,White,1,10.0
0.04,fpr_1,0.1,false_positive_rate,White,2,10.0
0.06,fpr_1,0.1,false_positive_rate,White,3,10.0
0.08,fpr_1,0.1,false_positive_rate,White,4,10.0
0.1,fpr_1,0.1,false_positive_rate,White,5,10.0
0.12,fpr_1,0.1,false_positive_rate,White,6,10.0
0.14,fpr_1,0.1,false_positive_rate,White,7,10.0
0.16,fpr_1,0.1,false_positive_rate,White,8,10.0
0.18,fpr_1,0.1,false_positive_rate,White,9,10.0
0.2,fpr_1,0.1,false_positive_rate,White,10,10.0
0.22,fpr_1,0.1,false_positive_rate,White,11,10.0
0.24,fpr_1,0.1,false_positive_rate,White,12,10.0
0.26,fpr_1,0.1,false_positive_rate,White,13,10.0
0.28,fpr_1,0.1,false_positive_rate,White,14,10.0
0.3,fpr_1,0.1,false_positive_rate,White,15,10.0
0.32,fpr_1,0.1,false_positive_rate,White,16,10.0
0.34,fpr_1,0.1,false_positive_rate,White,17,10.0
0.36,fpr_1,0.1,false_positive_rate,White,18,10.0
0.38,fpr_1,0.1,false_positive_rate,White,19,10.0
0.4,fpr_1,0.1,false_positive_rate,White,20,10.0
0.42,fpr_1,0.1,false_positive_rate,White,21,10.0
0.44,fpr_1,0.1,false_positive_rate,White,22,10.0
0.46,fpr_1,0.1,false_positive_rate,White,23,10.0
0.48,fpr_1,0.1,false_positive_rate,White,24,10.0
0.5,fpr_1,0.1,false_positive_rate,White,25,10.0
0.52,fpr_1,0.1,false_positive_rate,White,26,10.0
0.54,fpr_1,0.1,false_positive_rate,White,27,10.0
0.56,fpr_1,0.1,false_positive_rate,White,28,10.0
0.58,fpr_1,0.1,false_positive_rate,White,29,10.0
0.6,fpr_1,0.1,false_positive_rate,White,30,10.0
0.62,fpr_1,0.1,false_positive_rate,White,31,10.0
0.64,fpr_1,0.1,false_positive_rate,White,32,10.0
0.66,fpr_1,0.1,false_positive_rate,White,33,10.0
0.68,fpr_1,0.1,false_positive_rate,White,34,10.0
0.7000000000000001,fpr_1,0.1,false_positive_rate,White,35,10.0
0.72,fpr_1,0.1,false_positive_rate,White,36,10.0
0.74,fpr_1,0.1,false_positive_rate,White,37,10.0
0.76,fpr_1,0.1,false_positive_rate,White,38,10.0
0.78,fpr_1,0.1,false_positive_rate,White,39,10.0
0.8,fpr_1,0.1,false_positive_rate,White,40,10.0
0.8200000000000001,fpr_1,0.1,false_positive_rate,White,41,10.0
0.84,fpr_1,0.1,false_positive_rate,White,42,10.0
0.86,fpr_1,0.1,false_positive_rate,White,43,10.0
0.88,fpr_1,0.1,false_positive_rate,White,44,10.0
0.9,fpr_1,0.1,false_positive_rate,White,45,10.0
0.92,fpr_1,0.1,false_positive_rate,White,46,10.0
0.9400000000000001,fpr_1,0.1,false_positive_rate,White,47,10.0
0.96,fpr_1,0.1,false_positive_rate,White,48,10.0
0.98,fpr_1,0.1,false_positive_rate,White,49,10.0
1.0,fpr_1,0.1,false_positive_rate,White,50,10.0
0.0,err_1,0.25702046644455023,err,White,0,25.702046644455024
0.02,err_1,0.2541646834840552,err,White,1,25.41646834840552
0.04,err_1,0.25083293669681106,err,White,2,25.083293669681105
0.06,err_1,0.247977153736316,err,White,3,24.7977153736316
0.08,err_1,0.2446454069490719,err,White,4,24.46454069490719
0.1,err_1,0.24131366016182765,err,White,5,24.131366016182763
0.12,err_1,0.2384578772013327,err,White,6,23.84578772013327
0.14,err_1,0.23512613041408847,err,White,7,23.512613041408848
0.16,err_1,0.23227034745359354,err,White,8,23.227034745359354
0.18,err_1,0.2289386006663494,err,White,9,22.893860066634943
0.2,err_1,0.22560685387910517,err,White,10,22.560685387910517
0.22,err_1,0.22275107091861024,err,White,11,22.275107091861024
0.24,err_1,0.219419324131366,err,White,12,21.9419324131366
0.26,err_1,0.21608757734412187,err,White,13,21.608757734412187
0.28,err_1,0.21323179438362683,err,White,14,21.323179438362683
0.3,err_1,0.2099000475963827,err,White,15,20.99000475963827
0.32,err_1,0.20704426463588765,err,White,16,20.704426463588767
0.34,err_1,0.20371251784864353,err,White,17,20.371251784864352
0.36,err_1,0.2003807710613993,err,White,18,20.03807710613993
0.38,err_1,0.19752498810090435,err,White,19,19.752498810090437
0.4,err_1,0.19419324131366011,err,White,20,19.41932413136601
0.42,err_1,0.19133745835316518,err,White,21,19.133745835316518
0.44,err_1,0.18800571156592094,err,White,22,18.800571156592095
0.46,err_1,0.1846739647786768,err,White,23,18.46739647786768
0.48,err_1,0.18181818181818177,err,White,24,18.181818181818176
0.5,err_1,0.17848643503093764,err,White,25,17.848643503093765
0.52,err_1,0.1751546882436935,err,White,26,17.51546882436935
0.54,err_1,0.17229890528319847,err,White,27,17.229890528319846
0.56,err_1,0.16896715849595434,err,White,28,16.896715849595434
0.58,err_1,0.1661113755354593,err,White,29,16.61113755354593
0.6,err_1,0.16277962874821517,err,White,30,16.277962874821515
0.62,err_1,0.15944788196097093,err,White,31,15.944788196097093
0.64,err_1,0.156592099000476,err,White,32,15.6592099000476
0.66,err_1,0.15326035221323175,err,White,33,15.326035221323176
0.68,err_1,0.15040456925273682,err,White,34,15.040456925273682
0.7000000000000001,err_1,0.14707282246549258,err,White,35,14.707282246549259
0.72,err_1,0.14374107567824845,err,White,36,14.374107567824845
0.74,err_1,0.1408852927177534,err,White,37,14.088529271775341
0.76,err_1,0.13755354593050928,err,White,38,13.755354593050928
0.78,err_1,0.13422179914326515,err,White,39,13.422179914326515
0.8,err_1,0.1313660161827701,err,White,40,13.13660161827701
0.8200000000000001,err_1,0.12803426939552598,err,White,41,12.803426939552597
0.84,err_1,0.12517848643503093,err,White,42,12.517848643503093
0.86,err_1,0.1218467396477868,err,White,43,12.18467396477868
0.88,err_1,0.11851499286054257,err,White,44,11.851499286054256
0.9,err_1,0.11565920990004763,err,White,45,11.565920990004763
0.92,err_1,0.1123274631128034,err,White,46,11.232746311280339
0.9400000000000001,err_1,0.10947168015230846,err,White,47,10.947168015230845
0.96,err_1,0.10613993336506422,err,White,48,10.613993336506422
0.98,err_1,0.1028081865778201,err,White,49,10.28081865778201
1.0,err_1,0.09995240361732505,err,White,50,9.995240361732504
0.0,ppv_1,0.7616387337057728,ppv,White,0,76.16387337057728
0.02,ppv_1,0.7642725598526704,ppv,White,1,76.42725598526704
0.04,ppv_1,0.7672727272727272,ppv,White,2,76.72727272727272
0.06,ppv_1,0.7697841726618705,ppv,White,3,76.97841726618705
0.08,ppv_1,0.7726465364120781,ppv,White,4,77.26465364120781
0.1,ppv_1,0.775438596491228,ppv,White,5,77.54385964912281
0.12,ppv_1,0.7777777777777778,ppv,White,6,77.77777777777779
0.14,ppv_1,0.7804459691252144,ppv,White,7,78.04459691252144
0.16,ppv_1,0.7826825127334465,ppv,White,8,78.26825127334465
0.18,ppv_1,0.785234899328859,ppv,White,9,78.52348993288591
0.2,ppv_1,0.7877280265339967,ppv,White,10,78.77280265339967
0.22,ppv_1,0.7898193760262726,ppv,White,11,78.98193760262726
0.24,ppv_1,0.7922077922077922,ppv,White,12,79.22077922077922
0.26,ppv_1,0.7945425361155698,ppv,White,13,79.45425361155698
0.28,ppv_1,0.7965023847376789,ppv,White,14,79.65023847376789
0.3,ppv_1,0.7987421383647799,ppv,White,15,79.87421383647799
0.32,ppv_1,0.8006230529595015,ppv,White,16,80.06230529595015
0.34,ppv_1,0.802773497688752,ppv,White,17,80.2773497688752
0.36,ppv_1,0.8048780487804879,ppv,White,18,80.48780487804879
0.38,ppv_1,0.8066465256797583,ppv,White,19,80.66465256797582
0.4,ppv_1,0.8086696562032885,ppv,White,20,80.86696562032884
0.42,ppv_1,0.8103703703703704,ppv,White,21,81.03703703703704
0.44,ppv_1,0.8123167155425219,ppv,White,22,81.23167155425219
0.46,ppv_1,0.8142235123367199,ppv,White,23,81.42235123367199
0.48,ppv_1,0.8158273381294964,ppv,White,24,81.58273381294964
0.5,ppv_1,0.8176638176638177,ppv,White,25,81.76638176638177
0.52,ppv_1,0.8194640338504936,ppv,White,26,81.94640338504936
0.54,ppv_1,0.820979020979021,ppv,White,27,82.0979020979021
0.56,ppv_1,0.8227146814404432,ppv,White,28,82.27146814404432
0.58,ppv_1,0.8241758241758241,ppv,White,29,82.41758241758241
0.6,ppv_1,0.8258503401360544,ppv,White,30,82.58503401360544
0.62,ppv_1,0.8274932614555256,ppv,White,31,82.74932614555256
0.64,ppv_1,0.8288770053475936,ppv,White,32,82.88770053475936
0.66,ppv_1,0.8304635761589404,ppv,White,33,83.04635761589404
0.68,ppv_1,0.8318002628120894,ppv,White,34,83.18002628120894
0.7000000000000001,ppv_1,0.8333333333333334,ppv,White,35,83.33333333333334
0.72,ppv_1,0.8348387096774194,ppv,White,36,83.48387096774194
0.74,ppv_1,0.8361075544174136,ppv,White,37,83.61075544174136
0.76,ppv_1,0.8375634517766497,ppv,White,38,83.75634517766497
0.78,ppv_1,0.8389937106918239,ppv,White,39,83.8993710691824
0.8,ppv_1,0.8401997503121099,ppv,White,40,84.01997503121099
0.8200000000000001,ppv_1,0.8415841584158416,ppv,White,41,84.15841584158416
0.84,ppv_1,0.8427518427518428,ppv,White,42,84.27518427518427
0.86,ppv_1,0.8440925700365408,ppv,White,43,84.40925700365408
0.88,ppv_1,0.8454106280193237,ppv,White,44,84.54106280193237
0.9,ppv_1,0.8465227817745803,ppv,White,45,84.65227817745803
0.92,ppv_1,0.8478002378121284,ppv,White,46,84.78002378121285
0.9400000000000001,ppv_1,0.8488783943329398,ppv,White,47,84.88783943329398
0.96,ppv_1,0.8501170960187353,ppv,White,48,85.01170960187353
0.98,ppv_1,0.851335656213705,ppv,White,49,85.1335656213705
1.0,ppv_1,0.8523644752018454,ppv,White,50,85.23644752018454
0.0,fdr_1,0.19466920514040933,fdr,White,0,19.466920514040932
0.02,fdr_1,0.19752498810090433,fdr,White,1,19.752498810090433
0.04,fdr_1,0.2008567348881485,fdr,White,2,20.08567348881485
0.06,fdr_1,0.2037125178486435,fdr,White,3,20.37125178486435
0.08,fdr_1,0.20704426463588768,fdr,White,4,20.704426463588767
0.1,fdr_1,0.21037601142313184,fdr,White,5,21.037601142313182
0.12,fdr_1,0.21323179438362685,fdr,White,6,21.323179438362686
0.14,fdr_1,0.216563541170871,fdr,White,7,21.6563541170871
0.16,fdr_1,0.21941932413136603,fdr,White,8,21.941932413136602
0.18,fdr_1,0.22275107091861018,fdr,White,9,22.275107091861017
0.2,fdr_1,0.22608281770585437,fdr,White,10,22.608281770585435
0.22,fdr_1,0.22893860066634936,fdr,White,11,22.893860066634936
0.24,fdr_1,0.23227034745359354,fdr,White,12,23.227034745359354
0.26,fdr_1,0.2356020942408377,fdr,White,13,23.56020942408377
0.28,fdr_1,0.23845787720133269,fdr,White,14,23.84578772013327
0.3,fdr_1,0.24178962398857687,fdr,White,15,24.17896239885769
0.32,fdr_1,0.24464540694907186,fdr,White,16,24.464540694907186
0.34,fdr_1,0.24797715373631604,fdr,White,17,24.797715373631604
0.36,fdr_1,0.2513089005235602,fdr,White,18,25.13089005235602
0.38,fdr_1,0.2541646834840552,fdr,White,19,25.41646834840552
0.4,fdr_1,0.25749643027129937,fdr,White,20,25.749643027129938
0.42,fdr_1,0.26035221323179436,fdr,White,21,26.035221323179435
0.44,fdr_1,0.26368396001903854,fdr,White,22,26.368396001903854
0.46,fdr_1,0.2670157068062827,fdr,White,23,26.701570680628272
0.48,fdr_1,0.2698714897667777,fdr,White,24,26.987148976677773
0.5,fdr_1,0.2732032365540219,fdr,White,25,27.32032365540219
0.52,fdr_1,0.2765349833412661,fdr,White,26,27.65349833412661
0.54,fdr_1,0.2793907663017611,fdr,White,27,27.939076630176107
0.56,fdr_1,0.28272251308900526,fdr,White,28,28.272251308900525
0.58,fdr_1,0.28557829604950025,fdr,White,29,28.557829604950026
0.6,fdr_1,0.28891004283674443,fdr,White,30,28.891004283674445
0.62,fdr_1,0.29224178962398856,fdr,White,31,29.224178962398856
0.64,fdr_1,0.2950975725844836,fdr,White,32,29.50975725844836
0.66,fdr_1,0.29842931937172773,fdr,White,33,29.84293193717277
0.68,fdr_1,0.3012851023322228,fdr,White,34,30.12851023322228
0.7000000000000001,fdr_1,0.3046168491194669,fdr,White,35,30.46168491194669
0.72,fdr_1,0.3079485959067111,fdr,White,36,30.79485959067111
0.74,fdr_1,0.3108043788672061,fdr,White,37,31.080437886720606
0.76,fdr_1,0.31413612565445026,fdr,White,38,31.413612565445025
0.78,fdr_1,0.31746787244169444,fdr,White,39,31.746787244169443
0.8,fdr_1,0.32032365540218943,fdr,White,40,32.03236554021894
0.8200000000000001,fdr_1,0.3236554021894336,fdr,White,41,32.36554021894336
0.84,fdr_1,0.3265111851499286,fdr,White,42,32.65111851499286
0.86,fdr_1,0.3298429319371728,fdr,White,43,32.98429319371728
0.88,fdr_1,0.3331746787244169,fdr,White,44,33.31746787244169
0.9,fdr_1,0.33603046168491196,fdr,White,45,33.6030461684912
0.92,fdr_1,0.3393622084721561,fdr,White,46,33.93622084721561
0.9400000000000001,fdr_1,0.34221799143265114,fdr,White,47,34.221799143265116
0.96,fdr_1,0.34554973821989526,fdr,White,48,34.55497382198953
0.98,fdr_1,0.34888148500713945,fdr,White,49,34.888148500713946
1.0,fdr_1,0.35173726796763444,fdr,White,50,35.17372679676345
0.0,f1scr_1,0.6023564064801178,f1scr,White,0,60.23564064801178
0.02,f1scr_1,0.6085043988269795,f1scr,White,1,60.85043988269795
0.04,f1scr_1,0.6156090444930707,f1scr,White,2,61.560904449307074
0.06,f1scr_1,0.6216412490922295,f1scr,White,3,62.16412490922295
0.08,f1scr_1,0.6286127167630058,f1scr,White,4,62.861271676300575
0.1,f1scr_1,0.6355140186915887,f1scr,White,5,63.55140186915887
0.12,f1scr_1,0.6413743736578382,f1scr,White,6,64.13743736578382
0.14,f1scr_1,0.6481481481481481,f1scr,White,7,64.81481481481481
0.16,f1scr_1,0.6539007092198581,f1scr,White,8,65.39007092198581
0.18,f1scr_1,0.6605504587155964,f1scr,White,9,66.05504587155964
0.2,f1scr_1,0.6671348314606742,f1scr,White,10,66.71348314606742
0.22,f1scr_1,0.6727272727272727,f1scr,White,11,67.27272727272727
0.24,f1scr_1,0.6791927627000696,f1scr,White,12,67.91927627000696
0.26,f1scr_1,0.685595567867036,f1scr,White,13,68.5595567867036
0.28,f1scr_1,0.6910344827586207,f1scr,White,14,69.10344827586206
0.3,f1scr_1,0.6973232669869595,f1scr,White,15,69.73232669869594
0.32,f1scr_1,0.7026657552973342,f1scr,White,16,70.26657552973342
0.34,f1scr_1,0.708843537414966,f1scr,White,17,70.8843537414966
0.36,f1scr_1,0.7149627623561273,f1scr,White,18,71.49627623561273
0.38,f1scr_1,0.720161834120027,f1scr,White,19,72.0161834120027
0.4,f1scr_1,0.7261744966442953,f1scr,White,20,72.61744966442953
0.42,f1scr_1,0.7312834224598931,f1scr,White,21,73.1283422459893
0.44,f1scr_1,0.7371922821024618,f1scr,White,22,73.71922821024619
0.46,f1scr_1,0.743046357615894,f1scr,White,23,74.3046357615894
0.48,f1scr_1,0.7480211081794196,f1scr,White,24,74.80211081794195
0.5,f1scr_1,0.7537754432042022,f1scr,White,25,75.37754432042021
0.52,f1scr_1,0.7594771241830065,f1scr,White,26,75.94771241830065
0.54,f1scr_1,0.7643229166666666,f1scr,White,27,76.43229166666666
0.56,f1scr_1,0.7699287103046014,f1scr,White,28,76.99287103046014
0.58,f1scr_1,0.7746933505487411,f1scr,White,29,77.46933505487411
0.6,f1scr_1,0.7802056555269923,f1scr,White,30,78.02056555269922
0.62,f1scr_1,0.7856685860524633,f1scr,White,31,78.56685860524632
0.64,f1scr_1,0.7903123008285532,f1scr,White,32,79.03123008285532
0.66,f1scr_1,0.7956852791878173,f1scr,White,33,79.56852791878173
0.68,f1scr_1,0.8002528445006322,f1scr,White,34,80.02528445006321
0.7000000000000001,f1scr_1,0.8055380742605412,f1scr,White,35,80.55380742605412
0.72,f1scr_1,0.8107769423558897,f1scr,White,36,81.07769423558896
0.74,f1scr_1,0.815230961298377,f1scr,White,37,81.5230961298377
0.76,f1scr_1,0.8203853325046613,f1scr,White,38,82.03853325046613
0.78,f1scr_1,0.8254950495049505,f1scr,White,39,82.54950495049505
0.8,f1scr_1,0.8298397040690506,f1scr,White,40,82.98397040690506
0.8200000000000001,f1scr_1,0.8348680171884592,f1scr,White,41,83.48680171884591
